country,patent,title,claim,sections
US,"9,031,133",CAVLC,1,"3.15, 3.55, 3.78, 3.158, 3.158, 7.2, 7.3.5.3.2, 7.4.5.3.2, 8, 8.5.1, 8.5.6, 9.2, 9.2.2, 9.2.2.1, 9.2.4, Fig. 8-8, Table 9-6"
US,"9,036,715",Deblocking filtering,1,"3.49, 3.106, 3.140, 3.145, 7.3.3, 7.4.3, 8.5, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, Fig. 8-11, Annex G.3.4"
US,"9,054,734",CAVLC,1,"3.15, 3.55, 3.78, 3.158, 3.158, 7.2, 7.3.5.3.2, 7.4.5.3.2, 8, 8.5.1, 8.5.6, 9.2, 9.2.2, 9.2.2.1, 9.2.4, Fig. 8-8, Table 9-6"
US,"9,060,105",Deblocking filtering,1,"8, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, Tables 8-16, 8-17"
US,"9,066,081",Weighted sample prediction,1,"3.24, 3.66, 3.76, 7.3.3, 7.3.3.2, 7.3.4, 7.3.5, 7.3.5.1, 7.3.5.2, 7.3.5.3, 7.4.3.2, 7.4.5.1, 7.4.5.2, 8, 8.4, 8.4.1, 8.4.2, 8.4.2.3, 8.4.2.3.2, 8.4.3, 8.5.1, 8.5.3, 8.5.4, 8.5.8, 8.5.10, 8.5.11, 8.5.12"
US,"9,071,817",Scaling and transformation,1,"3.14, 3.15, 3.27, 3.43, 3.77, 3.123, 3.124, 7.3.2.2, 7.3.5, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.5, 7.4.5.2, 8, 8.4, 8.5.1, 8.5.3, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 8.5.12, 8.5.12.1, 8.5.12.2, 9, Tables 7-13, 7-14, 7-17, 7-18"
US,"9,077,964",SVC decoding,18,"3.1, 3.91, 7.4.1.2.3, Annex D, D.1, G, G.1, G.3, G.3.4, G.3.20, G.3.30, G.3.49, G.3.50, G.3.64, G.3.65, G.7.3.1.1, G.7.4.1.1, G.7.4.1.2.3, G.8, G.13, G.13.1, G.13.1.11, G.13.2.11"
US,"9,077,988",Frame cropping,2,"3.14, 3.24, 3.43, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, 8.4, 8.4.2.2, Figs. 6-1, 6-3, Table 6-1"
US,"9,078,002",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.44, 3.55, 3.66, 3.78, 3.102, 3.111, 3.123, 3.125, 3.126, 3.127, 3.128, 7.3.3.2, 8, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3"
US,"9,078,003",Reference picture marking,1,"3.8, 3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 3.128, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2"
US,"9,083,979",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.44, 3.55, 3.66, 3.78, 3.102, 3.111, 3.123, 3.125, 3.126, 3.127, 3.128, 7.3.2.2, 7.3.3, 7.3.3.2, 7.4.2.2, 7.4.3, 8, 8.4.1.2, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3"
US,"9,083,980",Deriving luma motion vectors,1,"3.8, 3.40, 3.43, 3.77, 3.80, 3.82, 3.87, 3.104, 3.123, 3.124, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.4.2.2, 8.4.2.3, 8.4.2.3.1, 8.5.1, Fig. 8-2, Tables 8-6, 8-8"
US,"9,088,781",Decoded picture buffer,1,"0.5, 3.14, 3.27, 3.39, 3.40, 3.44, 3.108, 3.125, 7.2, 7.3.1, 7.3.2.1.1, 7.4.1, 7.4.2.1.1, 8, 8.3, 8.4, 8.5, 8.6, 9, 9.2, Annex A.2.1, A.2.2, A.2.3, A.2.4, A.2.5, A.2.6, A.3.1, C, C.2, C.2.4, C.2.4.1, C.4.5.1, C.4.5.2, C.4.5.3, Table A-1"
US,"9,088,782",Decoded picture buffer,1,"0.5, 3.14, 3.27, 3.39, 3.40, 3.44, 3.108, 3.125, 7.2, 7.3.2.1.1, 7.4.1, 7.4.2.1.1, 8, 8.3, 8.4, 8.5, 8.6, 9, 9.2, Annex A.2.1, A.2.2, A.2.3, A.2.4, A.2.5, A.2.6, A.3.1, C, C.2, C.2.2, C.2.4, C.2.4.1, C.4.1, C.4.5.1, C.4.5.2, C.4.5.3, Table A-1"
US,"9,088,783",Decoded picture buffer,1,"0.5, 3.14, 3.27, 3.39, 3.40, 3.44, 3.108, 3.125, 7.2, 7.3.2.1.1, 7.4.1, 7.4.2.1.1, 8, 8.3, 8.4, 8.5, 8.6, 9, 9.2, Annex A.2.1, A.2.2, A.2.3, A.2.4, A.2.5, A.2.6, A.3.1, C, C.2, C.2.2, C.2.4, C.2.4.1, C.4.1, C.4.5.1, C.4.5.2, C.4.5.3, Table A-1"
US,"9,088,795",Inter prediction,1,"7.3.2.1.1, 7.3.5.2, 7.4.2.1.1, 7.4.5.2, 8, 8.4, 8.4.1.2. 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1, 8.5.13, Tables 7-13, 7-14, 7-17, 7-18, 8-6, 8-8 "
US,"9,094,666",Decoded picture buffer,1,"3.14, 3.27, 3.39, 3.40, 3.44, 3.108, 3.125, 7.3.1, 7.4.1, Annex C, C.2, C.2.2, C.2.3, C.2.4, C.2.4.1, C.4.5.1, C.4.5.2, C.4.5.3"
US,"9,113,149",Weighted sample prediction,1,"3.8, 3.15, 3.44, 3.49, 3.65, 3.66, 3.75, 3.78, 3.89, 3.106, 3.108, 3.123, 3.124, 3.125, 3.126, 3.131, 3.140, 3.150, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.3.2, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.3.1, 7.4.3.2, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4, Table 7-7"
US,"9,113,165",Quantization parameters,7,"3.14, 3.28, 3.41, 3.44, 5.1, 7.3.2.1.1, 7.3.3, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5.1, 8.5.4, 8.5.8, 8.5.11, 8.5.11.2, 8.5.12, 8.5.12.1"
US,"9,118,899",Deblocking filtering,1,"3.14, 3.15, 3.27, 3.28, 3.41, 3.44, 3.48, 3.49, 3.78, 3.106, 3.150, 3.151, 3.162, 4, 6.2, 7.3.5, 7.3.5.3.2, 8, 8.5.1, 8.7, 8.7.1, 8.7.2.1, 8.7.2.2, Annex C.2, C.2.4.1, Figs. 8-10, 8-11"
US,"9,118,924",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"9,118,930",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.3.5.2.1, .4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, 8.5.12, Fig. 6-14"
US,"9,124,862",Adaptive frame/field decoding,1,"3.79, 3.123, 3.124, 3.125, 3.126, 7.2, 7.3.2.1.1, 7.3.3, 7.3.4, 7.3.5.1, 7.4.2.1.1, 7.4.3, 7.4.3.1, 7.4.4, 7.4.5.1, 8.2.4, 8.4.1, 8.4.2.1, Table 7-7"
US,"9,124,888",Deblocking filtering,2,"8, 8.4, 8.5, 8.7, 8.7.1, 8.7.2.1, 8.7.2.2, 8.7.2.3, Annex G.10.1.1, G.10.1.1.1, Fig. 8-11, Table 8-17"
US,"9,124,896",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.3.5.1, 7.4.5, 7.4.5.1, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, Fig. 6-14, Tables 7-13, 7-14"
US,"9,124,897",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1, Fig. 6-14, Tables 7-13, 7-14"
US,"9,154,794",Frame cropping,1,"3.14, 3.24, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"9,161,050",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, Fig. 6-14, Tables 7-13, 7-14"
US,"9,161,059",Deblocking filtering,1,"8, 8.5, 8.5.1, 8.5.12, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, Tables 8-16, 8-17"
US,"9,179,160",SVC decoding,1,"3.1, 3.91, 7.2, 7.4.1, 7.4.1.2.3, Annex D, D.1, G, G.1, G.3, G.3.4, G.3.20, G.3.30, G.3.49, G.3.50, G.3.64, G.3.65, G.7.3.1.1, G.7.4.1.1, G.7.4.1.2.3, G.8, G.13, G.13.1, G.13.1.11, G.13.2.11, Table 7-1"
US,"9,185,384",SEI message,1,"3.14, 3.32, 8, Annex D, D.1, D.1.25, D.2.25, Fig. D-2, Tables D-9, D-10"
US,"9,191,666",CABAC,1,"3.15, 3.158, 3.159, 3.164, 7.3.5.3.3, 7.4.5.3, 7.4.5.3.1, 7.4.5.3.3, 8.5.6, 9, 9.3, 9.3.1.1, 9.3.3.1, 9.3.3.1.3, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 8-8, 9-1, 9-3"
US,"9,191,669",IDR picture,1,"3.27, 3.61, 3.64, 3.65, 3.66, 3.68, 3.69, 3.123, 7.3.1, 7.4.1, 7.4.2.4, 7.4.3, 8.2.5.1, Tables 7-1, 7-5, 7-6"
US,"9,197,894",IDR picture,1,"3.27, 3.39, 3.41, 3.44, 3.61, 3.64, 3.65, 3.66, 3.68, 3.69, 3.125, 7.3.1, 7.4.1, 7.4.2.4, 7.4.3, 8.2.5.1, Annex C.4.4, Tables 7-1, 7-5, 7-6"
US,"9,204,153",Inter prediction,1,"3.83, 6.4.11, 6.4.11.7, 7.3.5.2, 7.4.5.2, 8, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14, Tables 6-2, 7-13, 7-17, 8-6, 8-8"
US,"9,204,164",Deblocking filtering,2,"3.8, 3.15, 3.56, 3.65, 3.106, 3.125, 3.126, 3.127, 3.128, 7.3.5, 7.4.5, 8, 8.3, 8.4, 8.5, 8.6, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, 9, 9.2, Fig. 8-10, Table 7-10"
US,"9,219,923",SEI message,1,"3.14, 3.32, 8, Annex D, D.1, D.1.25, D.2.25, Fig. D-1, Table D-9"
US,"9,232,220",Weighted sample prediction,1,"3.8, 3.44, 3.49, 3.65, 3.66, 3.125, 8.2.1, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3 , 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4"
US,"9,232,232",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.28, 3.44, 3.55, 3.59, 3.66, 3.78, 3.102, 3.111, 3.123, 3.125, 3.126, 3.127, 3.128, 7.3.2.2, 7.3.3, 7.3.3.2, 7.4.2.2, 7.4.3, 8, 8.4.1.2, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Annex C, Fig. C-2"
US,"9,232,235",SEI message,1,"3.14, 3.32, 8, Annex D, D.1, D.1.25, D.2.25, Fig. D-2, Tables D-9, D-10"
US,"9,241,161",Reference picture marking,1,"3.8, 3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 3.128, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2"
US,"9,241,162",Reference picture marking,1,"3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2 "
US,"9,241,171",Inter prediction,1,"3.83, 6.4.11, 6.4.11.7, 7.3.5.2, 7.4.5.2, 8, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14, Tables 6-2, 7-13, 7-17, 8-6, 8-8"
US,"9,247,269",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.28, 3.44, 3.55, 3.59, 3.66, 3.78, 3.102, 3.111, 3.123, 3.125, 3.126, 3.127, 3.128, 7.3.2.2, 7.3.3, 7.3.3.2, 7.4.2.2, 7.4.3, 8, 8.4.1.2, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Annex C, Fig. C-2"
US,"9,264,730",Deriving luma motion vectors,1,"3.8, 3.40, 3.44, 3.49, 3.78, 3.81, 3.83, 3.89, 3.106, 3.125, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.2.3, 7.4.5.3, 7.4.5.3.1, 7.4.5.3.2, 7.4.5.2.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.4.2.3, 8.4.2.3.1, 8.5.1, Fig. 8-2, Tables 8-6, 8-8"
US,"9,264,733",Deriving motion vectors,1,"3.41, 3.43, 3.131, 5.7, 7.3.5.3, 8, 8.2.4, 8.4, 8.4.1, 8.4.2, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.5.1, 8.5.12, Fig. 8-2"
US,"9,270,998",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"9,277,225",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"9,277,226",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"9,277,236",Deriving motion vectors,2,"3.41, 3.43, 3.131, 5.7, 7.3.5.3, 8, 8.2.4, 8.4, 8.4.1, 8.4.2, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.5.1, 8.5.12, Fig. 8-2 "
US,"9,294,771",Quantization parameters,1,"3.44, 5.1, 7.2, 7.3.2.1.1, 7.3.3, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5.1, 8.5.4, 8.5.8, 8.5.11, 8.5.11.2, 8.5.12, 8.5.12.1"
US,"9,319,687",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"9,319,712",Deblocking filtering,1,"3.8, 3.15, 3.39, 3.40, 3.56, 3.65, 3.106, 3.125, 3.126, 3.127, 3.128, 7.3.5, 7.4.5, 8, 8.3, 8.4, 8.5, 8.6, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, 9, 9.2, Annex C.4.5.1, Fig. 8-10, Table 7-10"
US,"9,325,988",Slice header,1,"3.14, 3.41, 3.44, 3.49, 3.140, 7.2, 7.3.2.13, 7.3.3, 7.3.4, 7.4.4, 8"
US,"9,338,448",Reference picture marking,1,"3.8, 3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 3.128, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.2.4, 8.2.4.2, 8.2.4.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2, Table 7-7"
US,"9,344,714",Reference picture marking,1,"3.8, 3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 3.128, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.2.4, 8.2.4.2, 8.2.4.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2, Table 7-7"
US,"9,344,730",Deblocking filtering,2,"1, 8, 8.4, 8.5, 8.7, 8.7.1, 8.7.2.1, 8.7.2.2, 8.7.2.3, Fig. 8-11, Table 8-17"
US,"9,362,949",CABAC,11,"7.2, 7.3.4, 7.3.5, 7.3.5.3.3, 7.4.2.2, 7.4.5.3.3, 8.5.1, 8.5.6, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.3, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.3, Figs. 8-8, 9-1, 9-2, 9-3, 9-5, Tables 9-34, 9-42"
US,"9,363,536",Weighted sample prediction,11,"0.1, 0.2, 3.27, 3.41, 3.44, 3.72, 3.105, 3.140, 3.145, 7.3.2.2, 7.3.3, 7.3.3.2, 7.4.2.2, 7.4.3.2, 8, 8.4, 8.4.2, 8.4.2.3, 8.4.2.3.2, 8.4.3"
US,"9,374,590",Intra prediction modes,1,"3.41, 3.44, 3.69, 6.4.10, 6.4.10.4, 6.4.11, 8.3, 8.3.1, 8.3.1.1, 8.3.1.2.1, 8.3.1.2.2, 8.3.1.2.3, 8.3.1.2.4; 8.3.1.2.5, Figs. 6-14, 8-1, Table 8-2"
US,"9,380,311",Macroblock layer ,19,"3.41, 3.44, 3.61, 3.68, 3.69, 3.78, 7.3.5, 7.4.5, 8, 8.3, Tables 7-10, 7-11"
US,"9,386,320",Deblocking filtering,1,"3.8, 3.15, 3.39, 3.40, 3.56, 3.65, 3.106, 3.125, 3.126, 3.127, 3.128, 7.3.5, 7.4.5, 8, 8.3, 8.4, 8.5, 8.6, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, 9, 9.2, Annex C.4.5.1, Fig. 8-10, Table 7-10"
US,"9,386,321",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.14, 3.28, 3.44, 3.55, 3.59, 3.66, 3.78, 3.102, 3.111, 3.123, 3.124, 3.125, 3.126, 3.127, 3.128, 3.140, 7.3.2.2, 7.3.3, 7.3.3.2, 7.4.2.2, 7.4.3, 8, 8.4.1.2, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Annex C, Figs. 8-2, C-2"
US,"9,390,512",Decoded picture buffer,1,"3.14, 3.27, 3.39, 3.40, 3.44, 3.98, 3.108, 3.125, 7.2, 7.3.1, 7.3.2.1.1, 7.4.2.1.1, 8.4, 8.5.1, 8.5.12, 8.5.12.1, 8.5.12.2, Annex C, C.2, C.2.2, C.2.3, C.2.4, C.2.4.1, C.4.1, C.4.5.1, C.4.5.2, C.4.5.3"
US,"9,398,305",Decoded picture buffer,2,"3.40, 3.50, 3.44, 3.55, 3.122, 3.123, 7.3.2.1.1, 7.3.3, 7.4.2.1.1, 7.4.3, Annex C.4.1, C.4.5.1, C.4.5.3 "
US,"9,402,081",Decoded picture buffer,1,"3.14, 3.40, 3.41, 3.44, 3.48, 3.49, 3.50, 3.55, 3.122, 3.123, 7.3.2.1.1, 7.3.3, 7.4.2.1.1, 7.4.3, 8, 8.4.2.1, Annex C.4.1, C.4.5.1, C.4.5.3"
US,"9,407,913",Deblocking filtering,1,"8, 8.4, 8.5, 8.7, 8.7.1, 8.7.2.1, 8.7.2.2, Fig. 8-11"
US,"9,407,914",Deblocking filtering,1,"3.40, 8, 8.4, 8.5, 8.7, 8.7.1, 8.7.2.1, 8.7.2.2, Fig. 8-11"
US,"9,407,927",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.1, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1 , Fig. 6-14, Tables 7-13, 7-14"
US,"9,412,177",Decoded picture buffer,1,"3.14, 3.27, 3.39, 3.40, 3.44, 3.98, 3.108, 3.125, 7.2, 7.3.2.1.1, 7.4.1,7.4.2.1.1, Annex A.2.1, A.2.2,A.2.3, A.2.4, A.2.5, A.2.6, A.3.1, A.3.2, C, C.2, C.2.2, C.2.3, C.2.4, C.2.4.1, C.2.4.1, C.2.4.2, C.4.5.1, C.4.5.2, C.4.5.3"
US,"9,414,082",SEI message,1,"3.41, 3.44, 8, 8.2.2, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Tables 8-1, D-9"
US,"9,414,083",SEI message,1,"3.41, 3.44, 8, 8.2.2, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Tables 8-1, D-9"
US,"9,414,084",SEI message,1,"3.41, 3.44, 8, 8.2.2, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Tables 8-1, D-9"
US,"9,420,311",SEI message,1,"3.39, 3.44,7.4.1.2.2, 7.4.1.2.3, 8, Annex D, D.1, D.1.25, D.2.25, Figs. D-1, D-2, D-4, D-8, D-9, D-10, Table D-9 "
US,"9,426,490",Direct mode,1,"3.15, 3.41, 3.44, 3.45, 3.50, 7.4.3, 8.2.1, 8.2.1.3, 8.2.4, 8.2.4.2, 8.2.4.2.4, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Tables 8-6, 8-7"
US,"9,432,681",SEI message,1,"3.41, 3.44, 8, 8.2.2, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Tables 8-1, D-9"
US,"9,445,106",Frame cropping,2,"3.14, 3.24, 3.44, 3.77, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"9,445,116",SEI message,14,"3.14, 3.32, 8, Annex D, D.1, D.1.25, D.2.25, Fig. D-2, Tables D-9, D-10"
US,"9,450,608",CABAC,12,"7.2, 7.3.4, 7.3.5, 7.3.5.3.3, 7.4.2.2, 7.4.5.3.3, 8.5.1, 8.5.6, 9, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.3, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.3, Figs. 8-8, 9-1, 9-2, 9-3, 9-5, Tables 9-34, 9-42 "
US,"9,451,276",Weighted sample prediction,1,"3.8, 3.44, 3.49, 3.65, 3.66, 3.125, 8.2.1, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4"
US,"9,451,278",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1, Fig. 6-14, Tables 7-13, 7-14"
US,"9,456,211",Frame cropping,2,"3.14, 3.24, 3.49, 3.77, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"9,456,218",Weighted sample prediction,1,"3.8, 3.15, 3.44, 3.65, 3.66, 3.75, 3.78, 3.89, 3.106, 3.108, 3.123, 3.124, 3.125, 3.126, 3.131, 3.140, 3.150, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.3.1, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4, Table 7-7"
US,"9,462,267",Reference picture marking,1,"3.8, 3.44, 3.49, 3.61, 3.98, 3.102, 3.125, 3.127, 3.128, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.3.5.3, 8.2.4, 8.2.4.2, 8.2.4.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2, Table 7-7"
US,"9,473,774",Inter prediction,1,"3.8, 3.15, 3.40, 3.49, 3.65, 3.66, 3.75, 3.78, 3.106, 3.108, 3.124, 3.125, 3.126, 3.127, 3.128, 3.140, 3.145, 7.3.2.2, 7.3.3, 7.3.4, 7.3.5, 7.3.5.1, 7.3.5.2, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.5.1, 8.2.4, 8.2.4.2, 8.2.4.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.5.1"
US,"9,473,775",Inter prediction,1,"3.8, 3.15, 3.49, 3.65, 3.66, 3.75, 3.78, 3.102, 3.106, 3.124, 3.125, 3.126, 3.127, 3.128, 3.140, 3.145, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.4, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.4.2.2, 7.4.3.1, 7.4.5.1, 8.2.4.3.1, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.5.1, Table 7-7"
US,"9,473,781",Decoded picture buffer,1,"3.14, 3.27, 3.40, 3.41, 3.44, 3.48, 3.49, 3.50, 3.55, 3.122, 3.123, 7.3.2.1.1, 7.3.3, 7.4.2.1.1, 7.4.3, 8, 8.2.5, 8.4, 8.4.2, 8.4.2.1, Annex C.2, C.2.4, C.2.4.1, C.3, C.4.1, C.4.5.1, C.4.5.3"
US,"9,473,786",Inter prediction,1,"3.83, 6.4.11, 6.4.11.7, 7.3.5.2, 7.4.5.2, 8, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, 8.5.13, Fig. 6-14, Tables 6-2, 7-13, 7-17, 8-6, 8-8"
